id,name,title_en,title_de,metadata_created,metadata_modified,days_since_modified,organization_name,publisher,description_length,num_keywords,num_themes,num_resources,resource_formats,has_api,license_id,completeness_score,title_length
db3671a4-341a-442a-b11c-ad929616f51b,hinweisinventar-bauten-kanton-thurgau-stand-2019,,Hinweisinventar Bauten Kanton Thurgau (Stand 2019),2022-02-28T11:03:44.172918,2026-03-06T13:31:57.202579,,kanton-thurgau,"{'url': 'https://data.tg.ch/explore/?refine.dcat_ap_ch.domain=kanton-thurgau', 'name': {'de': 'kanton-thurgau', 'en': '', 'fr': '', 'it': ''}}",555,11,1,9,"CSV,JSON,JSON,PARQUET,RDF XML,JSON-LD,RDF TURTLE,N3,XLS",False,,0.7222,50
4ecca1fe-9454-4b8a-81be-c84d651724cf,gemeinderechnung-2021,,Gemeinderechnungen 2021,2025-05-07T11:18:17.114847,2026-03-06T13:31:50.710504,,kanton-thurgau,"{'url': 'https://data.tg.ch/explore/?refine.dcat_ap_ch.domain=kanton-thurgau', 'name': {'de': 'kanton-thurgau', 'en': '', 'fr': '', 'it': ''}}",772,11,2,9,"CSV,JSON,JSON,PARQUET,RDF XML,JSON-LD,RDF TURTLE,N3,XLS",False,,0.7778,23
da47a8d2-3b59-4c2d-a842-5e5129c22361,luftqualitatsmessungen-ostluft-thurgau-stundenwerte,,Luftqualitätsmessungen Ostluft Thurgau – Stundenwerte,2025-09-02T12:13:46.519196,2026-03-06T13:31:46.305375,,kanton-thurgau,"{'url': 'https://data.tg.ch/explore/?refine.dcat_ap_ch.domain=kanton-thurgau', 'name': {'de': 'kanton-thurgau', 'en': '', 'fr': '', 'it': ''}}",2185,12,1,9,"CSV,JSON,JSON,PARQUET,RDF XML,JSON-LD,RDF TURTLE,N3,XLS",False,,0.7778,53
aa3cc4f4-e0ab-4059-b281-30c71f8573ac,kindertagesstatten-im-kanton-thurgau-stand-oktober-2019,,Kindertagesstätten im Kanton Thurgau (Stand Oktober 2019),2022-02-28T11:03:43.165404,2026-03-06T13:31:39.806346,,kanton-thurgau,"{'url': 'https://data.tg.ch/explore/?refine.dcat_ap_ch.domain=kanton-thurgau', 'name': {'de': 'kanton-thurgau', 'en': '', 'fr': '', 'it': ''}}",220,5,2,9,"CSV,JSON,JSON,PARQUET,RDF XML,JSON-LD,RDF TURTLE,N3,XLS",False,,0.7222,57
56c3a10c-2e55-4ee5-b7e8-4c712e659611,grundbuch-und-notariatsverwaltung-geschaftsfallstatistik-bereich-grundbuch,,Grundbuch- und Notariatsverwaltung: Geschäftsfallstatistik Bereich Grundbuch,2022-02-28T11:02:56.277638,2026-03-06T13:31:27.988258,,kanton-thurgau,"{'url': 'https://data.tg.ch/explore/?refine.dcat_ap_ch.domain=kanton-thurgau', 'name': {'de': 'kanton-thurgau', 'en': '', 'fr': '', 'it': ''}}",507,7,1,9,"CSV,JSON,JSON,PARQUET,RDF XML,JSON-LD,RDF TURTLE,N3,XLS",False,,0.7222,76
8ab24ffd-6fb1-4501-8e6e-fde5da428855,vorstosserinnen-und-vorstosser-im-grossen-rat-des-kantons-thurgau,,Vorstösserinnen und Vorstösser im Grossen Rat des Kantons Thurgau,2024-11-27T11:11:33.367959,2026-03-06T13:31:24.265220,,kanton-thurgau,"{'url': 'https://data.tg.ch/explore/?refine.dcat_ap_ch.domain=kanton-thurgau', 'name': {'de': 'kanton-thurgau', 'en': '', 'fr': '', 'it': ''}}",568,20,1,9,"CSV,JSON,JSON,PARQUET,RDF XML,JSON-LD,RDF TURTLE,N3,XLS",False,,0.7222,65
0a9d91d8-2526-47b4-b594-ed2b831fa2a6,meteoschweiz-manuelle-niederschlagsstationen-tageswerte-eschlikon-eko,,MeteoSchweiz Manuelle Niederschlagsstationen: Tageswerte - Eschlikon (EKO),2025-08-29T12:02:23.396170,2026-03-06T13:31:20.372652,,kanton-thurgau,"{'url': 'https://data.tg.ch/explore/?refine.dcat_ap_ch.domain=kanton-thurgau', 'name': {'de': 'kanton-thurgau', 'en': '', 'fr': '', 'it': ''}}",394,6,1,9,"CSV,JSON,JSON,PARQUET,RDF XML,JSON-LD,RDF TURTLE,N3,XLS",False,,0.7222,74
b67a9abf-3cb2-4756-a965-9dc5b99e836d,finanzkennzahlen-schulgemeinden-kanton-thurgau-ab-2018,,Finanzkennzahlen Schulgemeinden Kanton Thurgau ab 2018,2023-02-07T12:44:30.139982,2026-03-06T13:31:16.367959,,kanton-thurgau,"{'url': 'https://data.tg.ch/explore/?refine.dcat_ap_ch.domain=kanton-thurgau', 'name': {'de': 'kanton-thurgau', 'en': '', 'fr': '', 'it': ''}}",1274,6,2,9,"CSV,JSON,JSON,PARQUET,RDF XML,JSON-LD,RDF TURTLE,N3,XLS",False,,0.7778,54
fc5e0883-e090-4823-95cc-acfa26051ee9,ubersicht-der-thurgauer-sportvereine,,Übersicht der Thurgauer Sportvereine,2026-03-05T14:30:59.209177,2026-03-06T13:31:12.184898,,kanton-thurgau,"{'url': 'https://data.tg.ch/explore/?refine.dcat_ap_ch.domain=kanton-thurgau', 'name': {'de': 'kanton-thurgau', 'en': '', 'fr': '', 'it': ''}}",832,3,0,15,"CSV,JSON,OCTET,JSON,GPX,JSON,KML,TXT,PARQUET,RDF XML,JSON-LD,RDF TURTLE,N3,ZIP,XLS",False,,0.6389,36
07dfa125-1358-47e0-a83e-ee5b3c866a8f,regierungsratsprasidentschaften-kanton-thurgau-seit-1803,,Regierungsratspräsidentschaften Kanton Thurgau seit 1803,2026-02-10T11:20:09.005159,2026-03-06T13:31:06.926357,,kanton-thurgau,"{'url': 'https://data.tg.ch/explore/?refine.dcat_ap_ch.domain=kanton-thurgau', 'name': {'de': 'kanton-thurgau', 'en': '', 'fr': '', 'it': ''}}",479,12,1,9,"CSV,JSON,JSON,PARQUET,RDF XML,JSON-LD,RDF TURTLE,N3,XLS",False,,0.7222,56
0b13afb7-c8c6-41f4-95bc-b049e7389f84,staatssteuerfuss-kanton-thurgau,,Staatssteuerfuss Kanton Thurgau,2022-02-28T11:04:10.974146,2026-03-06T13:30:54.897310,,kanton-thurgau,"{'url': 'https://data.tg.ch/explore/?refine.dcat_ap_ch.domain=kanton-thurgau', 'name': {'de': 'kanton-thurgau', 'en': '', 'fr': '', 'it': ''}}",199,5,2,9,"CSV,JSON,JSON,PARQUET,RDF XML,JSON-LD,RDF TURTLE,N3,XLS",False,,0.7222,31
9ba35e02-b6e7-46b8-8f12-8f1c15bae784,steuerfusse-katholische-kirchgemeinden-thurgau1,,Steuerfüsse Katholische Kirchgemeinden Thurgau,2022-02-28T11:06:25.404818,2026-03-06T13:30:50.635020,,kanton-thurgau,"{'url': 'https://data.tg.ch/explore/?refine.dcat_ap_ch.domain=kanton-thurgau', 'name': {'de': 'kanton-thurgau', 'en': '', 'fr': '', 'it': ''}}",269,6,2,9,"CSV,JSON,JSON,PARQUET,RDF XML,JSON-LD,RDF TURTLE,N3,XLS",False,,0.7222,46
7b6a8b27-2c76-47c4-b015-cf95087e7dd8,ortschaftenverzeichnis-kanton-thurgau-2025,,Ortschaftenverzeichnis Kanton Thurgau 2025,2025-03-26T11:31:43.062467,2026-03-06T13:30:46.455233,,kanton-thurgau,"{'url': 'https://data.tg.ch/explore/?refine.dcat_ap_ch.domain=kanton-thurgau', 'name': {'de': 'kanton-thurgau', 'en': '', 'fr': '', 'it': ''}}",664,7,2,9,"CSV,JSON,JSON,PARQUET,RDF XML,JSON-LD,RDF TURTLE,N3,XLS",False,,0.7222,42
c0967ebe-b978-4008-9425-5c8e9ea6e581,hydrometrie-thurgau-messstaionen,,Hydrometrie Thurgau - Messstationen,2025-08-26T12:26:16.117277,2026-03-06T13:30:38.579674,,kanton-thurgau,"{'url': 'https://data.tg.ch/explore/?refine.dcat_ap_ch.domain=kanton-thurgau', 'name': {'de': 'kanton-thurgau', 'en': '', 'fr': '', 'it': ''}}",589,12,1,15,"CSV,JSON,OCTET,JSON,GPX,JSON,KML,TXT,PARQUET,RDF XML,JSON-LD,RDF TURTLE,N3,ZIP,XLS",False,,0.7778,35
812f4902-d9ce-4e82-83de-139cad70409f,abstimmungen-im-grossen-rat-des-kantons-thurgau,,Abstimmungen im Grossen Rat des Kantons Thurgau,2024-11-27T11:16:56.512940,2026-03-06T13:30:33.390918,,kanton-thurgau,"{'url': 'https://data.tg.ch/explore/?refine.dcat_ap_ch.domain=kanton-thurgau', 'name': {'de': 'kanton-thurgau', 'en': '', 'fr': '', 'it': ''}}",1169,15,1,9,"CSV,JSON,JSON,PARQUET,RDF XML,JSON-LD,RDF TURTLE,N3,XLS",False,,0.7222,47
ce9d1bb6-1ac7-4e0e-b6f9-c30e1b2cc2c5,hydrometrie-thurgau-wassertemperatur-wt-c,,Hydrometrie Thurgau - Wassertemperatur WT (°C),2025-08-27T15:20:06.064600,2026-03-06T13:30:29.585332,,kanton-thurgau,"{'url': 'https://data.tg.ch/explore/?refine.dcat_ap_ch.domain=kanton-thurgau', 'name': {'de': 'kanton-thurgau', 'en': '', 'fr': '', 'it': ''}}",1009,10,1,9,"CSV,JSON,JSON,PARQUET,RDF XML,JSON-LD,RDF TURTLE,N3,XLS",False,,0.7222,46
108c4325-b33e-490d-95c9-520fe83d880b,konsolidierte-ausgaben-nach-funktionaler-gliederung-kanton-thurgau-staatsrechnung,,Konsolidierte Ausgaben nach funktionaler Gliederung Kanton Thurgau (Staatsrechnung),2022-02-28T11:06:16.277590,2026-03-06T13:30:23.013837,,kanton-thurgau,"{'url': 'https://data.tg.ch/explore/?refine.dcat_ap_ch.domain=kanton-thurgau', 'name': {'de': 'kanton-thurgau', 'en': '', 'fr': '', 'it': ''}}",264,5,2,9,"CSV,JSON,JSON,PARQUET,RDF XML,JSON-LD,RDF TURTLE,N3,XLS",False,,0.7778,83
db6e2854-a0bb-4d71-98c5-739603eb547b,politische-geschafte-des-grossen-rats-des-kantons-thurgau,,Politische Geschäfte des Grossen Rats des Kantons Thurgau,2024-11-27T11:17:16.456980,2026-03-06T13:30:19.103117,,kanton-thurgau,"{'url': 'https://data.tg.ch/explore/?refine.dcat_ap_ch.domain=kanton-thurgau', 'name': {'de': 'kanton-thurgau', 'en': '', 'fr': '', 'it': ''}}",506,20,1,9,"CSV,JSON,JSON,PARQUET,RDF XML,JSON-LD,RDF TURTLE,N3,XLS",False,,0.7222,57
02cd7112-5173-4604-b1b4-de5807d610ba,verkehrszahldaten-motorisierter-individualverkehr1,,Verkehrszähldaten motorisierter Individualverkehr,2024-06-18T13:01:15.655363,2026-03-06T13:29:55.421479,,kanton-thurgau,"{'url': 'https://data.tg.ch/explore/?refine.dcat_ap_ch.domain=kanton-thurgau', 'name': {'de': 'kanton-thurgau', 'en': '', 'fr': '', 'it': ''}}",2891,9,1,15,"CSV,JSON,OCTET,JSON,GPX,JSON,KML,TXT,PARQUET,RDF XML,JSON-LD,RDF TURTLE,N3,ZIP,XLS",False,,0.7778,49
feb4d5f2-eba4-4b14-a39b-5f3f36bb30c6,bibliothekenstatistik-der-offentlichen-bibliotheken-im-kanton-thurgau-ab-2020,,Bibliothekenstatistik der Öffentlichen Bibliotheken im Kanton Thurgau (ab 2020),2025-12-23T12:31:33.187862,2026-03-06T13:29:50.023845,,kanton-thurgau,"{'url': 'https://data.tg.ch/explore/?refine.dcat_ap_ch.domain=kanton-thurgau', 'name': {'de': 'kanton-thurgau', 'en': '', 'fr': '', 'it': ''}}",1851,14,1,9,"CSV,JSON,JSON,PARQUET,RDF XML,JSON-LD,RDF TURTLE,N3,XLS",False,,0.7222,79
afa78926-3888-4eb5-956e-d7381d88acf6,ersatzwahl-regierungsrat-2015,,Ersatzwahl Regierungsrat 2015,2022-03-16T11:02:02.872378,2026-03-06T13:29:45.932217,,kanton-thurgau,"{'url': 'https://data.tg.ch/explore/?refine.dcat_ap_ch.domain=kanton-thurgau', 'name': {'de': 'kanton-thurgau', 'en': '', 'fr': '', 'it': ''}}",129,8,1,9,"CSV,JSON,JSON,PARQUET,RDF XML,JSON-LD,RDF TURTLE,N3,XLS",False,,0.7222,29
37e53a79-5974-4767-bf58-bd7982731c97,staatsrechnung-thurgau-2021-erfolgsrechnung-und-investitionsrechnung,,Staatsrechnung Thurgau 2021 - Erfolgsrechnung und Investitionsrechnung,2023-07-12T11:01:25.489131,2026-03-06T13:29:41.720283,,kanton-thurgau,"{'url': 'https://data.tg.ch/explore/?refine.dcat_ap_ch.domain=kanton-thurgau', 'name': {'de': 'kanton-thurgau', 'en': '', 'fr': '', 'it': ''}}",160,9,2,9,"CSV,JSON,JSON,PARQUET,RDF XML,JSON-LD,RDF TURTLE,N3,XLS",False,,0.7222,70
90fa7143-5d50-49fe-a51d-235eaaa3e46a,steuerfusse-evangelische-kirchgemeinden-thurgau1,,Steuerfüsse Evangelische Kirchgemeinden Thurgau,2022-02-28T11:05:12.889226,2026-03-06T13:29:31.921999,,kanton-thurgau,"{'url': 'https://data.tg.ch/explore/?refine.dcat_ap_ch.domain=kanton-thurgau', 'name': {'de': 'kanton-thurgau', 'en': '', 'fr': '', 'it': ''}}",473,6,2,9,"CSV,JSON,JSON,PARQUET,RDF XML,JSON-LD,RDF TURTLE,N3,XLS",False,,0.7778,47
c0b72262-04bc-4591-82b1-e1ba088fb242,ortschaftenverzeichnis-kanton-thurgau-20211,,Ortschaftenverzeichnis Kanton Thurgau 2021,2022-02-28T11:02:41.474074,2026-03-06T13:29:27.688600,,kanton-thurgau,"{'url': 'https://data.tg.ch/explore/?refine.dcat_ap_ch.domain=kanton-thurgau', 'name': {'de': 'kanton-thurgau', 'en': '', 'fr': '', 'it': ''}}",515,7,2,9,"CSV,JSON,JSON,PARQUET,RDF XML,JSON-LD,RDF TURTLE,N3,XLS",False,,0.7222,42
36f02b05-ea62-4e0b-8ca5-5c556a5e8b49,pflegefamilien-im-kanton-thurgau1,,Pflegefamilien im Kanton Thurgau,2022-02-28T11:05:36.666598,2026-03-06T13:29:20.840469,,kanton-thurgau,"{'url': 'https://data.tg.ch/explore/?refine.dcat_ap_ch.domain=kanton-thurgau', 'name': {'de': 'kanton-thurgau', 'en': '', 'fr': '', 'it': ''}}",191,3,2,9,"CSV,JSON,JSON,PARQUET,RDF XML,JSON-LD,RDF TURTLE,N3,XLS",False,,0.7778,32
e5cc6ee8-5ae4-4744-b223-e643a012611f,meteoschweiz-automatische-wetterstationen-tageswerte-aadorf-tanikon-tae,,MeteoSchweiz Automatische Wetterstationen: Tageswerte - Aadorf / Tänikon (TAE),2025-08-29T12:07:53.837813,2026-03-06T13:29:16.945154,,kanton-thurgau,"{'url': 'https://data.tg.ch/explore/?refine.dcat_ap_ch.domain=kanton-thurgau', 'name': {'de': 'kanton-thurgau', 'en': '', 'fr': '', 'it': ''}}",394,6,1,9,"CSV,JSON,JSON,PARQUET,RDF XML,JSON-LD,RDF TURTLE,N3,XLS",False,,0.7222,78
f3ad48e9-0df8-414c-94c4-2bc4a5fefb98,staatsrechnung-thurgau-2017-bilanz,,Staatsrechnung Thurgau 2017 - Bilanz,2023-07-13T11:01:06.141601,2026-03-06T13:29:13.048716,,kanton-thurgau,"{'url': 'https://data.tg.ch/explore/?refine.dcat_ap_ch.domain=kanton-thurgau', 'name': {'de': 'kanton-thurgau', 'en': '', 'fr': '', 'it': ''}}",574,9,1,9,"CSV,JSON,JSON,PARQUET,RDF XML,JSON-LD,RDF TURTLE,N3,XLS",False,,0.7222,36
77d79f8d-c1d8-43cb-8e8d-c5f5a5b54631,standeratswahlen-kanton-thurgau-2023-kadidatenstimmen-auf-gemeindeebene-1-wahlgang,,Ständeratswahlen Kanton Thurgau 2023: Kadidatenstimmen auf Gemeindeebene -  1. Wahlgang,2023-10-23T12:41:01.759157,2026-03-06T13:29:06.320403,,kanton-thurgau,"{'url': 'https://data.tg.ch/explore/?refine.dcat_ap_ch.domain=kanton-thurgau', 'name': {'de': 'kanton-thurgau', 'en': '', 'fr': '', 'it': ''}}",424,14,2,9,"CSV,JSON,JSON,PARQUET,RDF XML,JSON-LD,RDF TURTLE,N3,XLS",False,,0.7222,87
2d921b57-43b6-416e-8e97-1636cf9cf540,kindertagesstatten-im-kanton-thurgau-stand-august-2020,,Kindertagesstätten im Kanton Thurgau (Stand August 2020),2022-02-28T11:05:00.403498,2026-03-06T13:29:02.203834,,kanton-thurgau,"{'url': 'https://data.tg.ch/explore/?refine.dcat_ap_ch.domain=kanton-thurgau', 'name': {'de': 'kanton-thurgau', 'en': '', 'fr': '', 'it': ''}}",219,5,2,9,"CSV,JSON,JSON,PARQUET,RDF XML,JSON-LD,RDF TURTLE,N3,XLS",False,,0.7222,56
c048ac62-e08b-4c84-b976-a306440e5871,hinweisinventar-bauten-kanton-thurgau-stand-2023,,Hinweisinventar Bauten Kanton Thurgau (Stand 2023),2023-01-25T11:02:59.238472,2026-03-06T13:28:57.891966,,kanton-thurgau,"{'url': 'https://data.tg.ch/explore/?refine.dcat_ap_ch.domain=kanton-thurgau', 'name': {'de': 'kanton-thurgau', 'en': '', 'fr': '', 'it': ''}}",553,13,1,9,"CSV,JSON,JSON,PARQUET,RDF XML,JSON-LD,RDF TURTLE,N3,XLS",False,,0.7222,50
ce42ec62-8544-4c95-b7d6-e9b0341aaaf0,meteoschweiz-manuelle-niederschlagsstationen-tageswerte-diessenhofen-die,,MeteoSchweiz Manuelle Niederschlagsstationen: Tageswerte - Diessenhofen (DIE),2025-08-29T12:05:58.651150,2026-03-06T13:28:45.921153,,kanton-thurgau,"{'url': 'https://data.tg.ch/explore/?refine.dcat_ap_ch.domain=kanton-thurgau', 'name': {'de': 'kanton-thurgau', 'en': '', 'fr': '', 'it': ''}}",394,6,1,9,"CSV,JSON,JSON,PARQUET,RDF XML,JSON-LD,RDF TURTLE,N3,XLS",False,,0.7222,77
93e2578b-4c56-44d1-bf13-3d74b5f7fdc5,finanzkennzahlen-schulgemeinden-kanton-thurgau-2016-2017,,Finanzkennzahlen Schulgemeinden Kanton Thurgau 2016/2017,2022-02-28T11:04:06.879097,2026-03-06T13:28:42.039788,,kanton-thurgau,"{'url': 'https://data.tg.ch/explore/?refine.dcat_ap_ch.domain=kanton-thurgau', 'name': {'de': 'kanton-thurgau', 'en': '', 'fr': '', 'it': ''}}",1130,6,2,9,"CSV,JSON,JSON,PARQUET,RDF XML,JSON-LD,RDF TURTLE,N3,XLS",False,,0.7222,56
181395a8-080e-47b1-ac16-5105f3676145,aktuelle-mitglieder-des-grossen-rats-des-kantons-thurgau,,Aktuelle Mitglieder des Grossen Rats des Kantons Thurgau,2024-11-27T11:15:04.188708,2026-03-06T13:28:35.418781,,kanton-thurgau,"{'url': 'https://data.tg.ch/explore/?refine.dcat_ap_ch.domain=kanton-thurgau', 'name': {'de': 'kanton-thurgau', 'en': '', 'fr': '', 'it': ''}}",479,10,1,9,"CSV,JSON,JSON,PARQUET,RDF XML,JSON-LD,RDF TURTLE,N3,XLS",False,,0.7222,56
d6c51cda-1861-4aab-b72b-103311cc2bb9,mutation-gemeinden-thurgau-1990-2000,,Mutation Gemeinden Thurgau 1990-2000,2022-02-28T11:02:50.076592,2026-03-06T13:28:28.907095,,kanton-thurgau,"{'url': 'https://data.tg.ch/explore/?refine.dcat_ap_ch.domain=kanton-thurgau', 'name': {'de': 'kanton-thurgau', 'en': '', 'fr': '', 'it': ''}}",1775,4,1,9,"CSV,JSON,JSON,PARQUET,RDF XML,JSON-LD,RDF TURTLE,N3,XLS",False,,0.7222,36
a03a2f31-795b-4ebe-9c2b-603838257377,gemeinderechnung-2023,,Gemeinderechnungen 2023,2025-05-13T12:06:45.782120,2026-03-06T13:28:25.068561,,kanton-thurgau,"{'url': 'https://data.tg.ch/explore/?refine.dcat_ap_ch.domain=kanton-thurgau', 'name': {'de': 'kanton-thurgau', 'en': '', 'fr': '', 'it': ''}}",770,11,1,9,"CSV,JSON,JSON,PARQUET,RDF XML,JSON-LD,RDF TURTLE,N3,XLS",False,,0.7222,23
9c346d62-cf95-49c5-bc87-89198b4762eb,hydrometrie-thurgau-pegel-kombiniert-m-u-m,,Hydrometrie Thurgau - Pegel kombiniert (m ü. M.),2025-08-27T15:21:44.846850,2026-03-06T13:28:21.036353,,kanton-thurgau,"{'url': 'https://data.tg.ch/explore/?refine.dcat_ap_ch.domain=kanton-thurgau', 'name': {'de': 'kanton-thurgau', 'en': '', 'fr': '', 'it': ''}}",1012,10,1,9,"CSV,JSON,JSON,PARQUET,RDF XML,JSON-LD,RDF TURTLE,N3,XLS",False,,0.7222,48
cea1608e-f6c7-4933-9a90-c6393417b1b7,staatsrechnung-thurgau-2022-bilanz,,Staatsrechnung Thurgau 2022 - Bilanz,2023-07-13T11:02:19.147288,2026-03-06T13:28:14.653059,,kanton-thurgau,"{'url': 'https://data.tg.ch/explore/?refine.dcat_ap_ch.domain=kanton-thurgau', 'name': {'de': 'kanton-thurgau', 'en': '', 'fr': '', 'it': ''}}",574,9,1,9,"CSV,JSON,JSON,PARQUET,RDF XML,JSON-LD,RDF TURTLE,N3,XLS",False,,0.7222,36
eeb34d79-5a61-4cbb-a35b-3eb71ac87e3e,staatsrechnung-thurgau-2014-bilanz,,Staatsrechnung Thurgau 2014 - Bilanz,2023-07-13T11:01:52.002052,2026-03-06T13:28:10.757436,,kanton-thurgau,"{'url': 'https://data.tg.ch/explore/?refine.dcat_ap_ch.domain=kanton-thurgau', 'name': {'de': 'kanton-thurgau', 'en': '', 'fr': '', 'it': ''}}",589,9,1,9,"CSV,JSON,JSON,PARQUET,RDF XML,JSON-LD,RDF TURTLE,N3,XLS",False,,0.7222,36
21de50fd-2024-44e7-94b7-5584481dd160,meteoschweiz-pollenstationen-tageswerte-munsterlingen-pmu,,MeteoSchweiz Pollenstationen: Tageswerte - Münsterlingen (PMU),2025-08-29T12:04:00.146225,2026-03-06T13:28:03.560718,,kanton-thurgau,"{'url': 'https://data.tg.ch/explore/?refine.dcat_ap_ch.domain=kanton-thurgau', 'name': {'de': 'kanton-thurgau', 'en': '', 'fr': '', 'it': ''}}",394,6,1,9,"CSV,JSON,JSON,PARQUET,RDF XML,JSON-LD,RDF TURTLE,N3,XLS",False,,0.7222,62
a267aa7b-2872-42fa-88c5-dc3268085969,grossratswahlen-2024-kandidatenstimmen-nach-herkunft-der-stimmen-panaschierstatistik-bezirk-arb,,Grossratswahlen 2024: Kandidatenstimmen nach Herkunft der Stimmen (Panaschierstatistik) Bezirk Arbon,2024-04-08T11:52:45.558929,2026-03-06T13:27:59.552679,,kanton-thurgau,"{'url': 'https://data.tg.ch/explore/?refine.dcat_ap_ch.domain=kanton-thurgau', 'name': {'de': 'kanton-thurgau', 'en': '', 'fr': '', 'it': ''}}",428,11,1,9,"CSV,JSON,JSON,PARQUET,RDF XML,JSON-LD,RDF TURTLE,N3,XLS",False,,0.7222,100
24fc3592-0169-47f4-8ff3-0e2eddff362b,staatsrechnung-thurgau-2023-erfolgsrechnung-und-investitionsrechnung,,Staatsrechnung Thurgau 2023 - Erfolgsrechnung und Investitionsrechnung,2024-04-26T11:04:48.085623,2026-03-06T13:27:55.626387,,kanton-thurgau,"{'url': 'https://data.tg.ch/explore/?refine.dcat_ap_ch.domain=kanton-thurgau', 'name': {'de': 'kanton-thurgau', 'en': '', 'fr': '', 'it': ''}}",175,9,2,9,"CSV,JSON,JSON,PARQUET,RDF XML,JSON-LD,RDF TURTLE,N3,XLS",False,,0.7222,70
f9c1a30e-aca5-4771-a415-6ff304dd9bdd,zivilschutz-dienstanlasse-kanton-thurgau,,Zivilschutz Dienstanlässe Kanton Thurgau,2022-02-28T11:06:37.775619,2026-03-06T13:27:51.715314,,kanton-thurgau,"{'url': 'https://data.tg.ch/explore/?refine.dcat_ap_ch.domain=kanton-thurgau', 'name': {'de': 'kanton-thurgau', 'en': '', 'fr': '', 'it': ''}}",336,6,1,9,"CSV,JSON,JSON,PARQUET,RDF XML,JSON-LD,RDF TURTLE,N3,XLS",False,,0.7222,40
14a97607-6f21-4e5e-bc6b-119ee6d9d623,arbeitspendler-nach-gemeinde,,Arbeitspendler nach Gemeinde,2025-03-27T11:18:49.631670,2026-03-06T13:27:47.815816,,kanton-thurgau,"{'url': 'https://data.tg.ch/explore/?refine.dcat_ap_ch.domain=kanton-thurgau', 'name': {'de': 'kanton-thurgau', 'en': '', 'fr': '', 'it': ''}}",480,8,2,9,"CSV,JSON,JSON,PARQUET,RDF XML,JSON-LD,RDF TURTLE,N3,XLS",False,,0.7778,28
039a27ee-6425-454c-943c-4acb02e1d0b1,gesamterneuerungwahl-regierungsrat-2008,,Gesamterneuerungswahl Regierungsrat 2008,2022-03-16T11:02:40.665641,2026-03-06T13:27:44.075321,,kanton-thurgau,"{'url': 'https://data.tg.ch/explore/?refine.dcat_ap_ch.domain=kanton-thurgau', 'name': {'de': 'kanton-thurgau', 'en': '', 'fr': '', 'it': ''}}",138,8,1,9,"CSV,JSON,JSON,PARQUET,RDF XML,JSON-LD,RDF TURTLE,N3,XLS",False,,0.7222,40
4a72bd05-4769-44a1-8c51-d6c61ca4d29b,grossratswahlen-2024-kandidatenstimmen-nach-herkunft-der-stimmen-panaschierstatistik-bezirk-mun,,Grossratswahlen 2024: Kandidatenstimmen nach Herkunft der Stimmen (Panaschierstatistik) Bezirk Münchwilen,2024-04-08T11:54:10.839025,2026-03-06T13:27:37.618196,,kanton-thurgau,"{'url': 'https://data.tg.ch/explore/?refine.dcat_ap_ch.domain=kanton-thurgau', 'name': {'de': 'kanton-thurgau', 'en': '', 'fr': '', 'it': ''}}",433,11,1,9,"CSV,JSON,JSON,PARQUET,RDF XML,JSON-LD,RDF TURTLE,N3,XLS",False,,0.7222,105
e18e01ac-8d5f-482b-b430-3cef4100cb25,nationalratswahlen-2019-panaschierstatistik-kanton-thurgau-nach-gemeinden,,Nationalratswahlen 2019 - Panaschierstatistik Kanton Thurgau nach Gemeinden,2022-02-28T11:03:20.185009,2026-03-06T13:27:31.075678,,kanton-thurgau,"{'url': 'https://data.tg.ch/explore/?refine.dcat_ap_ch.domain=kanton-thurgau', 'name': {'de': 'kanton-thurgau', 'en': '', 'fr': '', 'it': ''}}",449,11,2,9,"CSV,JSON,JSON,PARQUET,RDF XML,JSON-LD,RDF TURTLE,N3,XLS",False,,0.7222,75
5f049828-a825-4005-90a1-020debb5a461,betreibungen-im-kanton-thurgau-nach-art-der-betreibungen-2016-2019,,Betreibungen im Kanton Thurgau nach Art der Betreibungen 2016-2019,2022-04-12T11:01:13.372955,2026-03-06T13:27:24.350872,,kanton-thurgau,"{'url': 'https://data.tg.ch/explore/?refine.dcat_ap_ch.domain=kanton-thurgau', 'name': {'de': 'kanton-thurgau', 'en': '', 'fr': '', 'it': ''}}",320,6,1,9,"CSV,JSON,JSON,PARQUET,RDF XML,JSON-LD,RDF TURTLE,N3,XLS",False,,0.7222,66
ed70320c-b4d8-41e0-9374-b5a47ab2c86c,betreibungen-im-kanton-thurgau-nach-art-der-betreibungen,,Betreibungen im Kanton Thurgau nach Art der Betreibungen,2022-02-28T11:05:55.211267,2026-03-06T13:27:20.108000,,kanton-thurgau,"{'url': 'https://data.tg.ch/explore/?refine.dcat_ap_ch.domain=kanton-thurgau', 'name': {'de': 'kanton-thurgau', 'en': '', 'fr': '', 'it': ''}}",453,6,1,9,"CSV,JSON,JSON,PARQUET,RDF XML,JSON-LD,RDF TURTLE,N3,XLS",False,,0.7222,56
